zipcode,city,metro,state,date,longitude,latitude,median_sale_price,median_list_price,homes_sold,pending_sales,new_listings,inventory,median_dom,avg_sale_to_list,Total Population,price
20006,Washington,DC_Metro,District of Columbia,2013-03-31,-77.0447,38.8964,256500.0,274500.0,2.0,2.0,2.0,1.0,28.0,0.969383351196856,2941.0,229834.64943744
20006,Washington,DC_Metro,District of Columbia,2013-04-30,-77.0447,38.8964,248000.0,269500.0,1.0,1.0,3.0,2.0,7.0,0.992,2941.0,231173.63845751973
20006,Washington,DC_Metro,District of Columbia,2013-05-31,-77.0447,38.8964,248000.0,267250.0,1.0,1.0,4.0,3.0,7.0,0.992,2941.0,232447.5553309396
20006,Washington,DC_Metro,District of Columbia,2013-06-30,-77.0447,38.8964,248000.0,267250.0,1.0,1.0,4.0,3.0,7.0,0.992,2941.0,233821.5048202109
20006,Washington,DC_Metro,District of Columbia,2013-07-31,-77.0447,38.8964,265000.0,325000.0,1.0,2.0,3.0,1.0,4.0,1.0,2941.0,235618.87572176624
20006,Washington,DC_Metro,District of Columbia,2013-08-31,-77.0447,38.8964,307500.0,325000.0,2.0,2.0,1.0,1.0,3.5,1.0384615384615383,2941.0,236061.33127790605
20006,Washington,DC_Metro,District of Columbia,2013-09-30,-77.0447,38.8964,307500.0,325000.0,2.0,2.0,1.0,1.0,3.5,1.0384615384615383,2941.0,236804.026076299
20006,Washington,DC_Metro,District of Columbia,2013-10-31,-77.0447,38.8964,350000.0,260000.0,1.0,2.0,1.0,1.0,3.0,1.0769230769230769,2941.0,237496.1894695052
20006,Washington,DC_Metro,District of Columbia,2013-11-30,-77.0447,38.8964,350000.0,260000.0,1.0,2.0,1.0,1.0,3.0,1.0769230769230769,2941.0,239030.1699395827
20006,Washington,DC_Metro,District of Columbia,2013-12-31,-77.0447,38.8964,350000.0,260000.0,1.0,2.0,1.0,1.0,3.0,1.0769230769230769,2941.0,240242.9453888703
20006,Washington,DC_Metro,District of Columbia,2014-01-31,-77.0447,38.8964,350000.0,260000.0,1.0,2.0,1.0,1.0,3.0,1.0769230769230769,3049.0,240469.84362785608
20006,Washington,DC_Metro,District of Columbia,2014-02-28,-77.0447,38.8964,350000.0,260000.0,1.0,2.0,1.0,1.0,3.0,1.0769230769230769,3049.0,240611.2764628417
20006,Washington,DC_Metro,District of Columbia,2014-03-31,-77.0447,38.8964,350000.0,260000.0,1.0,2.0,1.0,1.0,3.0,1.0769230769230769,3049.0,240289.7228645553
20006,Washington,DC_Metro,District of Columbia,2014-04-30,-77.0447,38.8964,618500.0,279900.0,2.0,2.0,3.0,1.0,6.5,0.9894954954954956,3049.0,240814.9444996991
20006,Washington,DC_Metro,District of Columbia,2014-05-31,-77.0447,38.8964,270000.0,265000.0,3.0,3.0,3.0,1.0,3.0,0.9992863051730976,3049.0,240992.48123992365
20006,Washington,DC_Metro,District of Columbia,2014-06-30,-77.0447,38.8964,270000.0,267499.5,3.0,2.0,2.0,1.0,3.0,0.9992863051730976,3049.0,241845.5719474649
20006,Washington,DC_Metro,District of Columbia,2014-07-31,-77.0447,38.8964,270000.0,269999.0,1.0,2.0,3.0,1.0,1.0,1.018867924528302,3049.0,243317.6116015315
20006,Washington,DC_Metro,District of Columbia,2014-08-31,-77.0447,38.8964,370000.0,323999.5,1.0,1.0,2.0,1.0,20.0,0.9788359788359788,3049.0,244788.9465529197
20006,Washington,DC_Metro,District of Columbia,2014-09-30,-77.0447,38.8964,370000.0,306500.0,1.0,1.0,2.0,1.0,20.0,0.9788359788359788,3049.0,245472.07474721505
20006,Washington,DC_Metro,District of Columbia,2014-10-31,-77.0447,38.8964,287500.0,235000.0,2.0,2.0,3.0,2.0,25.0,0.9255882021839468,3049.0,244968.39666949137
20006,Washington,DC_Metro,District of Columbia,2014-11-30,-77.0447,38.8964,205000.0,227000.0,1.0,2.0,4.0,1.0,30.0,0.8723404255319149,3049.0,244881.95702728405
20006,Washington,DC_Metro,District of Columbia,2014-12-31,-77.0447,38.8964,205000.0,219000.0,1.0,2.0,3.0,1.0,30.0,0.8723404255319149,3049.0,245394.45246515307
20006,Washington,DC_Metro,District of Columbia,2015-01-31,-77.0447,38.8964,192000.0,219000.0,2.0,3.0,3.0,1.0,29.0,0.9743589743589745,2969.0,245821.8111535352
20006,Washington,DC_Metro,District of Columbia,2015-02-28,-77.0447,38.8964,204500.0,219000.0,4.0,4.0,3.0,1.0,6.5,0.9758169355315252,2969.0,245890.29489081903
20006,Washington,DC_Metro,District of Columbia,2015-03-31,-77.0447,38.8964,210000.0,219499.5,5.0,4.0,4.0,2.0,7.0,0.98065354842522,2969.0,245870.52145808496
20006,Washington,DC_Metro,District of Columbia,2015-04-30,-77.0447,38.8964,219000.0,509450.0,3.0,3.0,2.0,2.0,7.0,0.9848499311360503,2969.0,246274.4215863596
20006,Washington,DC_Metro,District of Columbia,2015-05-31,-77.0447,38.8964,219000.0,799900.0,1.0,1.0,1.0,2.0,8.0,1.0,2969.0,245849.1426194905
20006,Washington,DC_Metro,District of Columbia,2015-06-30,-77.0447,38.8964,219000.0,799900.0,1.0,1.0,1.0,2.0,8.0,1.0,2969.0,245403.16164912985
20006,Washington,DC_Metro,District of Columbia,2015-07-31,-77.0447,38.8964,760000.0,384750.0,1.0,2.0,2.0,1.0,80.0,0.9501187648456056,2969.0,245090.74260777087
20006,Washington,DC_Metro,District of Columbia,2015-08-31,-77.0447,38.8964,760000.0,384750.0,1.0,1.0,2.0,1.0,80.0,0.9501187648456056,2969.0,244766.8095731661
20006,Washington,DC_Metro,District of Columbia,2015-09-30,-77.0447,38.8964,465000.0,734750.0,3.0,3.0,2.0,1.0,53.5,0.9819015011285012,2969.0,244323.35777604263
20006,Washington,DC_Metro,District of Columbia,2015-10-31,-77.0447,38.8964,382200.0,1175000.0,2.0,2.0,1.0,1.0,27.0,0.9977928692699491,2969.0,244799.1692389972
20006,Washington,DC_Metro,District of Columbia,2015-11-30,-77.0447,38.8964,382200.0,780000.0,2.0,2.0,2.0,2.0,27.0,0.9977928692699491,2969.0,247556.91214582603
20006,Washington,DC_Metro,District of Columbia,2015-12-31,-77.0447,38.8964,382200.0,780000.0,2.0,2.0,2.0,2.0,27.0,0.9977928692699491,2969.0,249962.5915864276
20006,Washington,DC_Metro,District of Columbia,2016-01-31,-77.0447,38.8964,378000.0,305000.0,1.0,1.0,2.0,1.0,11.0,0.9818181818181818,2905.0,251033.0076019237
20006,Washington,DC_Metro,District of Columbia,2016-02-29,-77.0447,38.8964,295250.0,307250.0,2.0,2.0,2.0,2.0,11.0,0.963131313131313,2905.0,250390.76435241484
20006,Washington,DC_Metro,District of Columbia,2016-03-31,-77.0447,38.8964,340000.0,307250.0,3.0,3.0,2.0,2.0,24.5,0.9330588728534812,2905.0,249701.0763424515
20006,Washington,DC_Metro,District of Columbia,2016-04-30,-77.0447,38.8964,276250.0,389500.0,2.0,2.0,3.0,2.0,38.0,0.908679218371131,2905.0,249486.3914588667
20006,Washington,DC_Metro,District of Columbia,2016-05-31,-77.0447,38.8964,340000.0,775000.0,1.0,2.0,3.0,3.0,38.0,0.8729139922978177,2905.0,249527.39791456293
20006,Washington,DC_Metro,District of Columbia,2016-06-30,-77.0447,38.8964,340000.0,775000.0,1.0,2.0,3.0,3.0,38.0,0.8729139922978177,2905.0,250054.74713135304
20006,Washington,DC_Metro,District of Columbia,2016-07-31,-77.0447,38.8964,340000.0,775000.0,1.0,2.0,3.0,3.0,38.0,0.8729139922978177,2905.0,250615.61410132528
20006,Washington,DC_Metro,District of Columbia,2016-08-31,-77.0447,38.8964,245000.0,240000.0,1.0,2.0,2.0,2.0,13.0,1.0,2905.0,251505.8204110669
20006,Washington,DC_Metro,District of Columbia,2016-09-30,-77.0447,38.8964,237500.0,235000.0,2.0,3.0,1.0,1.0,19.0,0.9893617021276596,2905.0,252214.4138315524
20006,Washington,DC_Metro,District of Columbia,2016-10-31,-77.0447,38.8964,237500.0,583950.0,2.0,3.0,2.0,3.0,19.0,0.9893617021276596,2905.0,253248.68452709
20006,Washington,DC_Metro,District of Columbia,2016-11-30,-77.0447,38.8964,222500.0,583950.0,2.0,2.0,2.0,2.0,85.0,0.9893617021276596,2905.0,253968.7359640956
20006,Washington,DC_Metro,District of Columbia,2016-12-31,-77.0447,38.8964,219750.0,583950.0,2.0,1.0,2.0,1.0,88.0,0.9923245614035088,2905.0,254715.099342166
20006,Washington,DC_Metro,District of Columbia,2017-01-31,-77.0447,38.8964,219750.0,869000.0,2.0,1.0,1.0,1.0,88.0,0.9923245614035088,2920.0,254969.33266918737
20006,Washington,DC_Metro,District of Columbia,2017-02-28,-77.0447,38.8964,224500.0,869000.0,1.0,1.0,1.0,1.0,31.0,0.9846491228070176,2920.0,255626.3256609975
20006,Washington,DC_Metro,District of Columbia,2017-03-31,-77.0447,38.8964,869000.0,1022000.0,1.0,1.0,2.0,1.0,14.0,1.0,2920.0,256390.39718298937
20006,Washington,DC_Metro,District of Columbia,2017-04-30,-77.0447,38.8964,901500.0,735000.0,2.0,2.0,2.0,1.0,58.0,0.9968613682306628,2920.0,258174.88818767783
20006,Washington,DC_Metro,District of Columbia,2017-05-31,-77.0447,38.8964,901500.0,295000.0,2.0,1.0,3.0,1.0,58.0,0.9968613682306628,2920.0,259268.46066328927
20006,Washington,DC_Metro,District of Columbia,2017-06-30,-77.0447,38.8964,615000.0,260000.0,4.0,4.0,2.0,1.0,34.5,0.9638762504894948,2920.0,260543.9633254962
20006,Washington,DC_Metro,District of Columbia,2017-07-31,-77.0447,38.8964,296000.0,305000.0,3.0,3.0,2.0,1.0,34.0,0.953927421832218,2920.0,260874.3202403305
20006,Washington,DC_Metro,District of Columbia,2017-08-31,-77.0447,38.8964,296000.0,385000.0,3.0,3.0,1.0,1.0,34.0,0.953927421832218,2920.0,261208.279077802
20006,Washington,DC_Metro,District of Columbia,2017-09-30,-77.0447,38.8964,254000.0,326500.0,1.0,2.0,2.0,1.0,4.0,0.9477611940298508,2920.0,261667.04583229125
20006,Washington,DC_Metro,District of Columbia,2017-10-31,-77.0447,38.8964,302000.0,268000.0,2.0,2.0,1.0,1.0,26.0,0.92842605156038,2920.0,262257.44685619563
20006,Washington,DC_Metro,District of Columbia,2017-11-30,-77.0447,38.8964,302000.0,268000.0,2.0,2.0,1.0,1.0,26.0,0.92842605156038,2920.0,263280.4946646555
20006,Washington,DC_Metro,District of Columbia,2017-12-31,-77.0447,38.8964,350000.0,268000.0,1.0,2.0,1.0,1.0,48.0,0.909090909090909,2920.0,264192.88106359023
20006,Washington,DC_Metro,District of Columbia,2018-01-31,-77.0447,38.8964,350000.0,268000.0,1.0,2.0,1.0,1.0,48.0,0.909090909090909,2780.0,264672.7772748398
20006,Washington,DC_Metro,District of Columbia,2018-02-28,-77.0447,38.8964,225000.0,225000.0,1.0,1.0,1.0,1.0,48.0,1.0,2780.0,264179.8973934317
20006,Washington,DC_Metro,District of Columbia,2018-03-31,-77.0447,38.8964,225000.0,225000.0,1.0,1.0,1.0,1.0,48.0,1.0,2780.0,262892.5334590106
20006,Washington,DC_Metro,District of Columbia,2018-04-30,-77.0447,38.8964,225000.0,225000.0,1.0,1.0,1.0,1.0,48.0,1.0,2780.0,261113.9787626704
20006,Washington,DC_Metro,District of Columbia,2018-05-31,-77.0447,38.8964,225000.0,225000.0,1.0,1.0,1.0,1.0,48.0,1.0,2780.0,259422.43344140227
20006,Washington,DC_Metro,District of Columbia,2018-06-30,-77.0447,38.8964,227500.0,665000.0,2.0,2.0,2.0,1.0,21.0,1.0,2780.0,257765.10280016388
20006,Washington,DC_Metro,District of Columbia,2018-07-31,-77.0447,38.8964,227500.0,665000.0,2.0,2.0,2.0,1.0,21.0,1.0,2780.0,256903.4397300032
20006,Washington,DC_Metro,District of Columbia,2018-08-31,-77.0447,38.8964,227500.0,1049500.0,2.0,3.0,2.0,2.0,21.0,1.0,2780.0,256301.5570964058
20006,Washington,DC_Metro,District of Columbia,2018-09-30,-77.0447,38.8964,227500.0,1049500.0,2.0,3.0,2.0,2.0,21.0,1.0,2780.0,256755.46977047296
20006,Washington,DC_Metro,District of Columbia,2018-10-31,-77.0447,38.8964,227500.0,1049500.0,2.0,3.0,2.0,2.0,21.0,1.0,2780.0,257073.1752139672
20006,Washington,DC_Metro,District of Columbia,2018-11-30,-77.0447,38.8964,227500.0,1049500.0,2.0,3.0,2.0,2.0,21.0,1.0,2780.0,257948.2088436936
20006,Washington,DC_Metro,District of Columbia,2018-12-31,-77.0447,38.8964,227500.0,1049500.0,2.0,3.0,2.0,2.0,21.0,1.0,2780.0,258126.71265154853
20006,Washington,DC_Metro,District of Columbia,2019-01-31,-77.0447,38.8964,960000.0,1049500.0,1.0,3.0,2.0,1.0,155.0,0.9609609609609608,2756.0,258606.6778498708
20006,Washington,DC_Metro,District of Columbia,2019-02-28,-77.0447,38.8964,960000.0,1049500.0,1.0,2.0,2.0,1.0,155.0,0.9609609609609608,2756.0,259066.65139981647
20006,Washington,DC_Metro,District of Columbia,2019-03-31,-77.0447,38.8964,960000.0,240000.0,1.0,2.0,1.0,1.0,155.0,0.9609609609609608,2756.0,259963.36040311345
20006,Washington,DC_Metro,District of Columbia,2019-04-30,-77.0447,38.8964,225000.0,399900.0,1.0,1.0,3.0,2.0,16.0,0.9375,2756.0,260894.7945397892
20006,Washington,DC_Metro,District of Columbia,2019-05-31,-77.0447,38.8964,235000.0,319950.0,2.0,2.0,4.0,2.0,10.5,0.98130230125523,2756.0,261456.86403174952
20006,Washington,DC_Metro,District of Columbia,2019-06-30,-77.0447,38.8964,235000.0,399900.0,2.0,2.0,3.0,2.0,10.5,0.98130230125523,2756.0,261788.4072220824
20006,Washington,DC_Metro,District of Columbia,2019-07-31,-77.0447,38.8964,245000.0,252000.0,1.0,3.0,2.0,3.0,5.0,1.0251046025104602,2756.0,261944.77707346808
20006,Washington,DC_Metro,District of Columbia,2019-08-31,-77.0447,38.8964,324000.0,265000.0,2.0,3.0,1.0,1.0,66.5,0.9807791570534145,2756.0,262190.09905081405
20006,Washington,DC_Metro,District of Columbia,2019-09-30,-77.0447,38.8964,380000.0,265000.0,3.0,3.0,1.0,1.0,119.0,0.9807809806029968,2756.0,262056.5419475028
20006,Washington,DC_Metro,District of Columbia,2019-10-31,-77.0447,38.8964,380000.0,265000.0,3.0,2.0,1.0,1.0,119.0,0.9807809806029968,2756.0,262025.27939152907
20006,Washington,DC_Metro,District of Columbia,2019-11-30,-77.0447,38.8964,1225000.0,575000.0,1.0,1.0,1.0,1.0,122.0,0.9807846277021616,2756.0,262755.18784749793
20006,Washington,DC_Metro,District of Columbia,2019-12-31,-77.0447,38.8964,1140000.0,575000.0,1.0,1.0,1.0,1.0,187.0,1.0133333333333334,2756.0,263989.4049460909
20006,Washington,DC_Metro,District of Columbia,2020-01-31,-77.0447,38.8964,1140000.0,527500.0,1.0,1.0,2.0,2.0,187.0,1.0133333333333334,2774.0,266447.23252217245
20006,Washington,DC_Metro,District of Columbia,2020-02-29,-77.0447,38.8964,1140000.0,480000.0,1.0,1.0,1.0,2.0,187.0,1.0133333333333334,2774.0,268208.7649007412
20006,Washington,DC_Metro,District of Columbia,2020-03-31,-77.0447,38.8964,1140000.0,480000.0,1.0,1.0,1.0,2.0,187.0,1.0133333333333334,2774.0,270364.49124601326
20006,Washington,DC_Metro,District of Columbia,2020-04-30,-77.0447,38.8964,1140000.0,480000.0,1.0,1.0,1.0,2.0,187.0,1.0133333333333334,2774.0,271135.2222038766
20006,Washington,DC_Metro,District of Columbia,2020-05-31,-77.0447,38.8964,1140000.0,480000.0,1.0,1.0,1.0,2.0,187.0,1.0133333333333334,2774.0,270912.7377212159
20006,Washington,DC_Metro,District of Columbia,2020-06-30,-77.0447,38.8964,1140000.0,480000.0,1.0,1.0,1.0,2.0,187.0,1.0133333333333334,2774.0,269091.4544583182
20006,Washington,DC_Metro,District of Columbia,2020-07-31,-77.0447,38.8964,250000.0,259000.0,1.0,2.0,3.0,3.0,43.0,1.0,2774.0,267593.9193003013
20006,Washington,DC_Metro,District of Columbia,2020-08-31,-77.0447,38.8964,255255.5,259450.0,2.0,3.0,4.0,2.0,41.0,1.0029169884169884,2774.0,267620.8966383597
20006,Washington,DC_Metro,District of Columbia,2020-09-30,-77.0447,38.8964,257000.0,289000.0,3.0,2.0,5.0,4.0,39.0,0.99822527969623,2774.0,268653.8359105571
20006,Washington,DC_Metro,District of Columbia,2020-10-31,-77.0447,38.8964,257000.0,256450.0,3.0,3.0,6.0,4.0,31.0,0.962891094936758,2774.0,269135.439173386
20006,Washington,DC_Metro,District of Columbia,2020-11-30,-77.0447,38.8964,248000.0,275875.0,3.0,2.0,6.0,4.0,31.0,0.9543588207088316,2774.0,268982.86889294133
20006,Washington,DC_Metro,District of Columbia,2020-12-31,-77.0447,38.8964,229000.0,334450.0,2.0,3.0,4.0,5.0,32.0,0.9371172999358904,2774.0,268677.82288615895
20006,Washington,DC_Metro,District of Columbia,2021-01-31,-77.0447,38.8964,338500.0,452450.0,2.0,1.0,2.0,4.0,37.0,0.9901185770750988,2830.0,268392.1513433719
20006,Washington,DC_Metro,District of Columbia,2021-02-28,-77.0447,38.8964,352250.0,429000.0,2.0,2.0,1.0,3.0,97.5,0.9610878661087866,2830.0,267853.18489599327
20006,Washington,DC_Metro,District of Columbia,2021-03-31,-77.0447,38.8964,352250.0,429000.0,2.0,1.0,1.0,3.0,97.5,0.9610878661087866,2830.0,267585.6794254459
20006,Washington,DC_Metro,District of Columbia,2021-04-30,-77.0447,38.8964,275500.0,429000.0,1.0,1.0,1.0,3.0,157.0,0.9221757322175732,2830.0,267533.3682798706
20006,Washington,DC_Metro,District of Columbia,2021-05-31,-77.0447,38.8964,275500.0,429000.0,1.0,1.0,1.0,3.0,157.0,0.9221757322175732,2830.0,267696.6438522123
20006,Washington,DC_Metro,District of Columbia,2021-06-30,-77.0447,38.8964,275500.0,429000.0,1.0,1.0,1.0,3.0,157.0,0.9221757322175732,2830.0,267710.0421800572
20006,Washington,DC_Metro,District of Columbia,2021-07-31,-77.0447,38.8964,231000.0,249999.0,1.0,2.0,3.0,2.0,273.0,0.9629012088370154,2830.0,267069.03200575826
20006,Washington,DC_Metro,District of Columbia,2021-08-31,-77.0447,38.8964,221500.0,249000.0,2.0,3.0,1.0,3.0,172.5,0.9443327004883768,2830.0,265541.9092235295
20006,Washington,DC_Metro,District of Columbia,2021-09-30,-77.0447,38.8964,231000.0,512500.0,3.0,3.0,4.0,4.0,273.0,0.95875594615454,2830.0,263327.76523211325
20006,Washington,DC_Metro,District of Columbia,2021-10-31,-77.0447,38.8964,470000.0,650000.0,3.0,3.0,7.0,5.0,147.0,0.9635118597994315,2830.0,261588.26377735668
20006,Washington,DC_Metro,District of Columbia,2021-11-30,-77.0447,38.8964,770000.0,662000.0,2.0,2.0,6.0,3.0,227.0,0.982385693629278,2830.0,260152.99698330447
20006,Washington,DC_Metro,District of Columbia,2021-12-31,-77.0447,38.8964,1070000.0,674000.0,1.0,1.0,3.0,3.0,147.0,0.9771689497716894,2830.0,258973.38297609435
20006,Washington,DC_Metro,District of Columbia,2022-01-31,-77.0447,38.8964,1070000.0,674000.0,1.0,1.0,3.0,3.0,147.0,0.9771689497716894,1072.0,257667.8286422429
20006,Washington,DC_Metro,District of Columbia,2022-02-28,-77.0447,38.8964,1070000.0,674000.0,1.0,1.0,3.0,3.0,147.0,0.9771689497716894,1072.0,258004.21968202223
20006,Washington,DC_Metro,District of Columbia,2022-03-31,-77.0447,38.8964,257500.0,262000.0,2.0,3.0,2.0,1.0,48.5,0.981824817518248,1072.0,259266.4951943465
20006,Washington,DC_Metro,District of Columbia,2022-04-30,-77.0447,38.8964,275000.0,250000.0,3.0,3.0,1.0,1.0,54.0,0.9908505707292772,1072.0,260366.3735461963
20006,Washington,DC_Metro,District of Columbia,2022-05-31,-77.0447,38.8964,275000.0,600000.0,3.0,3.0,3.0,4.0,54.0,0.9908505707292772,1072.0,260276.9560815634
20006,Washington,DC_Metro,District of Columbia,2022-06-30,-77.0447,38.8964,715000.0,500000.0,2.0,2.0,4.0,4.0,90.0,0.9852819143289692,1072.0,259629.66014504505
20006,Washington,DC_Metro,District of Columbia,2022-07-31,-77.0447,38.8964,750000.0,500000.0,1.0,3.0,4.0,4.0,27.0,0.9616617515066032,1072.0,258914.8726899665
20006,Washington,DC_Metro,District of Columbia,2022-08-31,-77.0447,38.8964,750000.0,225000.0,1.0,1.0,1.0,4.0,27.0,0.9616617515066032,1072.0,258476.0569088997
20006,Washington,DC_Metro,District of Columbia,2022-09-30,-77.0447,38.8964,225000.0,225000.0,1.0,1.0,1.0,3.0,91.0,1.0,1072.0,257815.92021735068
20006,Washington,DC_Metro,District of Columbia,2022-10-31,-77.0447,38.8964,225000.0,225000.0,1.0,1.0,1.0,2.0,91.0,1.0,1072.0,257215.63787480048
20006,Washington,DC_Metro,District of Columbia,2022-11-30,-77.0447,38.8964,225000.0,249000.0,1.0,1.0,1.0,1.0,91.0,1.0,1072.0,256023.90370204367
20006,Washington,DC_Metro,District of Columbia,2022-12-31,-77.0447,38.8964,225000.0,249000.0,1.0,1.0,1.0,1.0,91.0,1.0,1072.0,254857.56092562163
20006,Washington,DC_Metro,District of Columbia,2023-01-31,-77.0447,38.8964,240000.0,244000.0,1.0,1.0,2.0,1.0,75.0,0.9638554216867468,1257.0,254781.5492304153
20006,Washington,DC_Metro,District of Columbia,2023-02-28,-77.0447,38.8964,240000.0,239000.0,1.0,2.0,1.0,1.0,75.0,0.9638554216867468,1257.0,255898.08062956703
20006,Washington,DC_Metro,District of Columbia,2023-03-31,-77.0447,38.8964,235000.0,239000.0,2.0,1.0,1.0,1.0,42.0,0.9630992589605282,1257.0,256516.76841857776
20006,Washington,DC_Metro,District of Columbia,2023-04-30,-77.0447,38.8964,233750.0,239000.0,2.0,1.0,1.0,1.0,8.0,0.9780334728033472,1257.0,256366.37993284385
20006,Washington,DC_Metro,District of Columbia,2023-05-31,-77.0447,38.8964,233750.0,239000.0,2.0,1.0,1.0,1.0,8.0,0.9780334728033472,1257.0,255653.6161437054
20006,Washington,DC_Metro,District of Columbia,2023-06-30,-77.0447,38.8964,237500.0,292500.0,1.0,1.0,4.0,3.0,7.0,0.9937238493723848,1257.0,255794.6560497264
20006,Washington,DC_Metro,District of Columbia,2023-07-31,-77.0447,38.8964,237500.0,292500.0,1.0,1.0,4.0,3.0,7.0,0.9937238493723848,1257.0,256532.24187173825
20006,Washington,DC_Metro,District of Columbia,2023-08-31,-77.0447,38.8964,295000.0,254997.5,2.0,4.0,6.0,2.0,15.5,1.0029577048210587,1257.0,257238.3178902832
20006,Washington,DC_Metro,District of Columbia,2023-09-30,-77.0447,38.8964,257497.5,245000.0,4.0,4.0,3.0,2.0,26.5,1.0014788524105294,1257.0,258290.29352602424
20006,Washington,DC_Metro,District of Columbia,2023-10-31,-77.0447,38.8964,257497.5,300000.0,4.0,2.0,3.0,2.0,26.5,1.0014788524105294,1257.0,258873.29272972952
20006,Washington,DC_Metro,District of Columbia,2023-11-30,-77.0447,38.8964,252497.5,410000.0,2.0,2.0,2.0,2.0,43.5,1.0,1257.0,259150.6509989233
20006,Washington,DC_Metro,District of Columbia,2023-12-31,-77.0447,38.8964,252497.5,410000.0,2.0,2.0,2.0,2.0,43.5,1.0,1257.0,258369.12709654248
